Date,Driver,Age,Team,Circuit,PitStopTime,ReactionTime,FinalPosition,DNF,Points,MaxSpeed,Overtakes,Experience,DriverSkill,CarPerformance,TrackFamiliarity,WeatherCondition,TyreCompound,EngineMode,QualifyingPosition,TyreWear,FuelConsumption,DownforceLevel
2020-05-29,Leclerc,35,McLaren,Monaco,3.446,0.5394540954584788,4.0,0,12,340.7,9.283971499281149,7,57.83971499281149,92.7371220474835,4.916328538022395,Dry,Soft,3.8757033482592242,9.0,74.76111668184285,1.5748485045409253,910.3531343606512
2011-03-14,Perez,28,Red Bull,Monza,3.203,0.4980459616554325,5.0,0,10,321.5,6.48256354947642,3,54.8256354947642,96.29935774525904,6.5462935973279865,Mixed,Medium,1.5487608204921102,8.0,52.42812010413179,1.4488113971446062,962.0005214431645
2010-07-25,Norris,33,McLaren,Monza,1.766,0.46927409366182193,7.0,0,6,325.5,6.686989361156807,5,51.869893611568074,91.36804530100832,2.971912210255616,Mixed,Medium,6.293966325625399,9.0,46.852378240693795,1.6899964954752582,959.8187029716001
2016-11-14,Verstappen,22,Haas,Monaco,2.508,0.42534007425398723,20.0,1,0,336.4,10.615816448409788,17,86.15816448409788,92.6880082425866,4.94993595369762,Wet,Medium,3.1130179827618036,8.0,57.896462848331836,1.7020449481914917,886.7922256328199
2016-03-12,Verstappen,35,Alfa Romeo,Suzuka,3.545,0.41566867702297006,5.0,0,10,340.0,8.999678576982804,18,84.99678576982804,98.31453114608286,1.4644177622056376,Dry,Hard,4.928949747298651,9.0,48.66023329861631,1.8411174066512461,906.5540338232813
2010-08-18,Perez,32,Red Bull,Spa,2.925,0.4859699332658902,20.0,1,0,322.0,7.256511264755405,7,67.56511264755405,97.18184657977179,3.206811851538156,Wet,Hard,8.349110785161377,9.0,48.65955344729732,1.774561003680835,947.5384760167356
2023-03-02,Vettel,24,Mercedes,Suzuka,3.656,0.46031422949065826,20.0,1,0,310.3,7.5087715839363405,11,70.0877158393634,89.59445748695414,7.849465142490514,Wet,Medium,5.0335626988612985,9.0,40.960337391472756,1.4930862603089678,941.1242379507831
2023-02-15,Verstappen,23,Alfa Romeo,Singapore,2.916,0.4567649244972399,2.0,0,18,334.7,9.074797057075552,14,80.74797057075551,99.61696703231286,0.12712132150505706,Mixed,Hard,7.577485356037608,8.0,26.173706552196222,1.831899638267622,925.2539022468673
2018-07-01,Leclerc,33,Red Bull,Spa,2.601,0.44065056511839035,3.0,0,15,327.2,12.02143776986381,14,80.2143776986381,87.80871623450666,2.9520941039507855,Mixed,Soft,8.126943053404863,10.0,73.34818970039004,1.7437479767841977,918.4107008398657
2012-05-26,Sainz,20,Alfa Romeo,Melbourne,3.335,0.4418910516638287,4.0,0,12,343.5,10.277914671691715,18,87.77914671691714,89.43107324375434,7.753543736705043,Dry,Soft,2.478682880850111,9.0,75.83147704463195,1.5719341652879795,908.4193107492002
2020-12-17,Verstappen,30,AlphaTauri,Suzuka,3.393,0.4689524213206804,1.0,0,25,351.4,10.850093450345176,15,78.50093450345176,85.95094507262692,0.4570931086803498,Dry,Soft,4.281206639023579,8.0,80.99030327574926,1.7685716414324297,920.2727067422023
2020-04-08,Leclerc,36,Williams,Suzuka,3.34,0.4575027118258811,20.0,1,0,345.9,8.25371450774194,8,62.53714507741939,80.96567113988182,0.689631136508525,Dry,Soft,6.934121286469823,10.0,97.3668394930814,1.758518113432519,871.6453577962224
2010-09-08,Sainz,13,Alpine,Monza,2.377,0.44392783125341345,6.0,0,8,328.4,9.968806399829585,15,74.68806399829585,87.58738231952374,9.863600309059507,Dry,Soft,8.831679509413586,9.0,77.44458500101139,1.892069653050864,951.9686271939734
2012-05-03,Norris,21,Alpine,Spa,2.204,0.4878976320379373,8.0,0,4,328.3,5.278597394003952,1,42.78597394003952,91.45040686553844,9.172820991262414,Mixed,Medium,2.359313939739088,10.0,49.40134529335377,1.5295926723983404,959.1780476170205
2011-09-12,Perez,31,Haas,Abu Dhabi,2.674,0.4282600722161336,20.0,1,0,334.8,8.245352327277924,18,82.45352327277924,91.11758240301545,0.1892877385324343,Wet,Medium,5.867406305874258,10.0,47.69077602271035,1.757133124433715,895.1383024307677
2015-02-10,Alonso,22,McLaren,Monza,2.19,0.47955221055804975,4.0,0,12,322.8,9.194092209482713,7,66.94092209482713,99.38021148778545,1.349050659129447,Mixed,Soft,5.930959845270781,9.0,76.49964746252572,1.6479893162264525,977.8343045195858
2018-09-26,Norris,23,Red Bull,Monaco,1.981,0.5168456979134918,8.0,0,4,332.5,6.807267369750793,4,53.07267369750793,85.84247085557493,2.078978881816229,Dry,Hard,5.823629171125479,11.0,43.26671044718974,1.7882585619925595,936.6628996760263
2020-07-15,Vettel,32,Alfa Romeo,Interlagos,4.262,0.4608196421531081,4.0,0,12,326.9,10.927705742720743,12,74.27705742720744,90.78888063652235,5.5924058675501795,Dry,Medium,7.791693281901177,9.0,48.35233533359554,1.7878578147277182,1001.3640689723319
2020-03-13,Ricciardo,22,Alpine,Abu Dhabi,3.213,0.44306799345365716,5.0,0,10,346.0,9.679605634517722,12,71.79605634517722,95.3958004330588,4.171429563204879,Dry,Medium,6.727012494465605,9.0,75.3102409423478,1.834722955158726,872.9923733376756
2012-01-01,Leclerc,29,Alfa Romeo,Abu Dhabi,3.489,0.44173509021247226,5.0,0,10,310.9,9.765480019807779,11,72.65480019807778,81.99226790880718,7.711510579065658,Mixed,Hard,9.53406589044612,9.0,39.08362078700657,1.7340233142834145,963.8162846949198
2019-03-23,Vettel,24,Alpine,Monza,3.866,0.44387773136512987,20.0,1,0,334.0,12.66702374329287,16,76.6702374329287,98.67209804792623,2.500160875953207,Wet,Hard,8.143107645633979,8.0,58.748762188107754,1.883729876364076,927.0488401934577
2022-02-27,Sainz,20,Alfa Romeo,Singapore,4.385,0.45615389622948915,3.0,0,15,340.0,9.040658490346265,16,80.40658490346266,88.81924764728936,6.457591089466074,Mixed,Soft,9.662181073871594,8.0,65.97917204640112,1.9304681240646449,945.0166789885724
2011-09-27,Perez,33,Alfa Romeo,Abu Dhabi,2.254,0.5073915641983671,7.0,0,6,340.8,7.383771100767791,8,63.83771100767791,84.7137761279363,7.877098191571875,Dry,Medium,9.530121945245876,10.0,40.58158426387504,2.028842958418761,909.3172035960258
2019-02-02,Vettel,29,Mercedes,Silverstone,3.601,0.49121259116492466,5.0,0,10,325.3,9.506747835387896,1,50.06747835387896,87.43255101954242,3.9544289638118837,Mixed,Soft,8.307019941416904,11.0,68.11898304456012,1.7897416670824298,968.6620486634542
2023-11-19,Alonso,28,Aston Martin,Abu Dhabi,3.334,0.4661953196586449,20.0,1,0,332.3,12.06147944215662,11,75.61479442156619,95.81761072417996,2.7225046773915516,Wet,Soft,7.773281793293331,9.0,93.81443868651834,1.863230500461752,933.4769860215288
2018-03-01,Vettel,32,Williams,Silverstone,2.75,0.4388603041925726,9.0,0,2,340.5,6.318848558915455,10,63.18848558915455,87.90921282679025,4.392487734676214,Mixed,Hard,8.847653353994149,12.0,58.809821776422304,1.8859511104523552,929.5679587599086
2010-07-24,Bottas,26,McLaren,Spa,2.823,0.4671067241255859,20.0,1,0,319.8,6.328158133936367,9,58.28158133936367,84.45771272909086,6.8177983264264475,Wet,Medium,5.631309633344804,9.0,45.85583491397319,1.5934468382116422,944.8116334158772
2023-06-09,Alonso,25,AlphaTauri,Singapore,2.764,0.5449756147099911,9.0,0,2,305.7,5.002473618169793,1,45.024736181697925,94.62138171761067,3.311816850794468,Dry,Medium,6.653539394384298,11.0,53.656512647213745,1.6942597707027673,946.5437807644845
2014-06-08,Hamilton,28,Ferrari,Abu Dhabi,2.894,0.49046777554746696,5.0,0,10,321.6,9.344945117699925,3,58.44945117699925,96.30927588611448,3.786495965234992,Dry,Hard,1.9008305401970182,9.0,47.77076318882001,1.538509774019398,977.3704845359107
2021-10-22,Norris,26,Alfa Romeo,Montreal,3.737,0.43131008802048937,3.0,0,15,325.5,10.298173224684797,14,82.98173224684797,99.51823907597576,8.606775495511421,Mixed,Soft,7.953891822952681,8.0,70.83928154713368,1.7614254026818963,997.804354763623
2018-10-10,Perez,28,Red Bull,Spa,2.316,0.41356371300219796,1.0,0,25,350.8,11.641502421959775,15,86.41502421959774,81.87531988879397,3.065039028475148,Mixed,Hard,5.06817678282716,8.0,51.170002395406186,1.7283738392156878,897.604472077705
2016-08-14,Bottas,28,Red Bull,Interlagos,2.526,0.4544444493952213,20.0,1,0,317.3,5.532948490449621,8,60.329484904496205,98.90251841778274,4.8361657251445225,Wet,Medium,3.955560527359435,11.0,73.92142346918939,1.559039314221388,1001.2523284027102
2015-07-15,Bottas,26,Mercedes,Singapore,2.914,0.5314765160549896,9.0,0,2,347.2,5.00386501889013,2,55.0386501889013,83.06203916881279,1.5053385677031783,Dry,Soft,8.218437180512993,11.0,68.93454916921378,1.8941913368266705,925.0506959579681
2016-02-04,Sainz,24,Haas,Monza,3.313,0.44119759814061665,20.0,1,0,326.0,11.631929789639624,15,81.31929789639625,86.6192245000128,4.052328892801103,Wet,Hard,9.38286733840341,9.0,45.433153227198716,1.9583036688378042,970.6942573866381
2010-09-25,Vettel,34,Alpine,Spa,4.077,0.4271727342966552,4.0,0,12,323.1,11.183725894538052,15,81.83725894538051,82.41015224719192,3.938403691008605,Dry,Hard,6.854132718721173,8.0,24.47330650563126,1.734430529648391,979.8507004635575
2019-03-10,Leclerc,22,McLaren,Monza,3.951,0.464763059721475,20.0,1,0,326.7,10.925039058344344,5,64.25039058344345,96.20785332888101,4.2189686969999975,Wet,Medium,6.482539007210069,9.0,64.51105632361455,1.6833679290194785,939.802493243235
2018-05-26,Hamilton,35,Alfa Romeo,Silverstone,3.453,0.4460914478546617,20.0,1,0,320.6,9.789616651625188,11,72.89616651625188,84.58238707172137,7.977273189119697,Mixed,Soft,3.1147739551339506,11.0,91.14740596077861,1.5580536273220735,995.865111512075
2021-12-31,Ricciardo,26,Mercedes,Montreal,3.337,0.4881422568958062,7.0,0,6,338.5,8.397241251345498,6,58.972412513454984,95.91105900439057,0.29631390802843605,Mixed,Medium,4.0934989309187895,9.0,42.522918902753666,1.5373047101883517,919.2472648176093
2016-03-16,Leclerc,26,Ferrari,Montreal,3.973,0.4755965671605922,10.0,0,1,326.3,8.219702624999636,1,52.19702624999636,85.27741283256599,0.8835786313529592,Dry,Hard,4.362835227082411,12.0,30.061694937283647,1.5694877807937526,947.5983330643726
2011-04-13,Ricciardo,33,McLaren,Interlagos,3.244,0.5031649791039992,20.0,1,0,310.1,4.221559215250611,1,47.21559215250611,85.58227435168635,0.6889144384775869,Wet,Soft,1.685172138701736,13.0,86.26765020889808,1.2998472958639167,979.2867823461316
2013-04-12,Verstappen,33,Williams,Spa,3.186,0.4346157851915456,2.0,0,18,341.1,10.485096611321865,18,84.85096611321865,99.41033225918741,9.543640375559185,Dry,Hard,2.6842858746145266,6.0,40.65815291039397,1.5342758802387424,889.3917843047661
2019-09-05,Vettel,36,Haas,Monza,3.571,0.47883620805906674,20.0,1,0,310.2,8.352814488994138,12,63.52814488994137,97.75214719362006,9.080107556211198,Mixed,Soft,3.208643020636061,10.0,99.20320512616769,1.4164541610614239,997.9286716837526
2011-02-19,Sainz,21,Red Bull,Monza,3.605,0.466999551476929,9.0,0,2,332.8,7.036480217517101,3,60.364802175171015,87.76239989447299,2.640140829847505,Mixed,Hard,7.982722340602892,12.0,30.944551914409132,1.8420031704790205,924.8893834626376
2015-11-04,Perez,34,Aston Martin,Singapore,3.263,0.5291619329577623,7.0,0,6,322.0,6.73454200558066,3,42.3454200558066,83.14862939056515,4.0377090215175935,Mixed,Medium,2.8971696829355142,11.0,41.98405365127713,1.5386368550306564,959.4538944571555
2017-05-16,Hamilton,26,Williams,Abu Dhabi,2.99,0.43263488355759905,1.0,0,25,329.4,10.99002018105674,15,84.90020181056741,93.08611916272328,2.51850826354028,Mixed,Hard,6.548788724695314,7.0,33.34362619338857,1.7885770447891698,923.7202741280996
2016-01-25,Bottas,17,Haas,Montreal,3.094,0.43829697209806434,2.0,0,18,338.6,11.391537504820441,17,78.91537504820441,94.1402241463357,2.7341448720438857,Mixed,Hard,4.979308340489462,7.0,20.425672689647726,1.7461673328853289,894.0487898665086
2022-08-29,Sainz,23,AlphaTauri,Montreal,3.591,0.5186592560551866,20.0,1,0,329.5,5.976200754204244,1,54.76200754204245,80.40784272609939,2.0067294337385357,Wet,Soft,5.960504965931337,11.0,82.74784417151835,1.6719726915414788,936.595750264951
2014-11-09,Bottas,22,Alpine,Singapore,3.31,0.47146540632587136,20.0,1,0,329.9,7.784842348909807,4,57.84842348909807,89.10305625291089,4.474647918332922,Wet,Soft,6.633950021080693,10.0,75.81785019231506,1.7289078434332068,893.6454634132705
2021-07-15,Ricciardo,27,McLaren,Spa,2.77,0.45832476668588557,5.0,0,10,329.4,10.015044903989837,7,70.15044903989838,90.47573761500493,8.559080688741673,Dry,Soft,1.1409278866222372,10.0,68.12931144022023,1.519169246569114,917.4216426716437
2023-06-12,Alonso,25,AlphaTauri,Spa,3.917,0.42598511226753427,4.0,0,12,342.1,9.434167118011063,18,84.34167118011062,85.94979380595076,6.996828652695291,Mixed,Soft,4.395366605567483,8.0,67.91998018362249,1.7733370180295582,913.6039741709194
2016-09-10,Ricciardo,26,Haas,Spa,3.826,0.5138629328734373,20.0,1,0,328.3,5.234086225425818,7,62.340862254258184,82.92737058707075,7.777483602645776,Wet,Hard,9.341972419021008,12.0,21.511760162604713,1.8188723247130596,950.3454168801278
2015-01-31,Ricciardo,22,Mercedes,Abu Dhabi,2.045,0.42673798791392065,1.0,0,25,331.3,11.386483961365993,19,88.86483961365994,90.16086788988142,4.709099924445206,Mixed,Soft,8.244058421999789,7.0,79.51721064049273,1.7648681495161886,923.9458952527349
2021-07-04,Perez,26,Haas,Suzuka,2.934,0.45163580527005365,20.0,1,0,317.8,9.954210810216228,11,74.54210810216229,96.47940287723137,8.50247989957399,Wet,Soft,9.64659486898813,9.0,80.10498859612873,1.8488617680537986,944.7683818995307
2013-09-13,Leclerc,28,McLaren,Monaco,3.35,0.4764181380098108,20.0,1,0,320.6,10.105697398199096,14,71.05697398199096,96.6762276850965,9.068166494843437,Wet,Soft,7.153312487422388,8.0,70.0292090094593,1.7579215101421481,976.1976707951662
2021-09-06,Vettel,39,Aston Martin,Monza,2.584,0.46714395712584006,20.0,1,0,314.8,8.097135257957937,3,65.97135257957937,80.14601922936154,4.9955719803860985,Wet,Soft,6.295843445749537,11.0,78.03003283394614,1.6390649814701053,968.6535899853503
2013-07-20,Hamilton,29,Williams,Silverstone,2.513,0.4531241191246377,6.0,0,8,318.2,7.8798743902383155,14,78.79874390238315,95.06001514112842,1.9231132551577679,Mixed,Soft,4.129764643382099,10.0,60.78300217907652,1.526962943121046,970.7962263433375
2011-03-31,Alonso,23,Alpine,Silverstone,3.863,0.4823614055126734,20.0,1,0,333.0,8.25339277090638,13,72.5339277090638,83.11697463300646,3.326202520290601,Mixed,Soft,3.3251729558041445,10.0,97.07789875552896,1.549619345882212,954.6518532312357
2022-10-18,Hamilton,32,Red Bull,Monza,3.187,0.5004112956998727,20.0,1,0,326.3,6.6067139638525205,3,61.067139638525205,86.99422100995797,0.8783504463230551,Wet,Medium,4.935283868748247,9.0,68.66544147402757,1.6623987467822174,941.6519628656719
2013-01-02,Alonso,28,AlphaTauri,Spa,2.941,0.49735330139944095,20.0,1,0,346.4,7.039125582567169,2,50.39125582567169,90.9200707861105,6.770827785861958,Dry,Soft,8.624223048928929,10.0,96.35970876857698,1.9193867712832506,907.3343252418193
2013-12-29,Bottas,26,Ferrari,Montreal,2.286,0.47955468834656323,5.0,0,10,333.4,8.1479413780871,7,71.47941378087101,92.67690246537329,5.373643932108411,Dry,Hard,3.9507736256960557,10.0,28.91640367363186,1.6646588745774242,960.8919682991061
2016-05-29,Hamilton,27,Aston Martin,Monaco,3.092,0.4421862951147421,7.0,0,6,338.3,8.294897611627585,14,77.94897611627584,98.91486129416597,2.1580888856271194,Dry,Soft,7.15179478308416,11.0,89.27676417861365,1.8050680346144046,932.2745492045553
2014-05-30,Norris,24,Aston Martin,Melbourne,2.414,0.5158867049658432,5.0,0,10,324.5,6.974675815170445,3,49.746758151704455,92.49380827700264,0.8683163553227824,Dry,Hard,1.6532893100732555,10.0,46.07269328841414,1.4360672493903608,937.8691193896449
2010-03-14,Norris,25,Williams,Spa,2.461,0.45910060425692706,20.0,1,0,336.4,8.545314102752654,14,75.45314102752654,82.7245368624684,3.837196655974462,Mixed,Soft,8.544265968737081,10.0,93.70093087047246,1.9507519658236274,890.7757107884884
2018-06-07,Sainz,31,Red Bull,Melbourne,3.05,0.5374399082460739,20.0,1,0,331.9,6.122385514427474,6,56.223855144274744,94.60644686424256,7.908724410583413,Wet,Hard,1.7801277487696747,11.0,50.2360177766834,1.561142400307241,956.6522939857311
2012-06-25,Ricciardo,22,Williams,Melbourne,2.951,0.44758334446461995,7.0,0,6,342.7,9.902604529246181,12,69.02604529246182,99.37588402125351,9.230508956400136,Mixed,Soft,5.070714179737518,10.0,63.44760679515405,1.7224516346752468,920.0558978548244
2017-07-01,Sainz,25,Haas,Montreal,3.452,0.4366201686099063,6.0,0,8,340.4,6.90322972480156,12,69.0322972480156,84.67032146525789,7.038299154757873,Dry,Hard,6.984530914997058,10.0,49.859380409309075,1.7596889239337505,937.1434658045301
2021-09-04,Sainz,25,Mercedes,Melbourne,3.109,0.5270491037225385,3.0,0,15,345.4,9.296252657342833,2,52.96252657342834,95.95151935754535,7.770428195800342,Mixed,Medium,8.721873284176375,8.0,44.66214296070681,1.9275054299622894,909.0980635542192
2020-10-11,Verstappen,25,McLaren,Silverstone,3.46,0.4399268872894774,20.0,1,0,335.5,7.606590342960885,11,71.06590342960885,81.65892602455739,6.278735726674652,Wet,Soft,2.0893704850237054,11.0,81.58588396178422,1.4877860394097577,911.4443478866459
2020-06-03,Alonso,20,AlphaTauri,Spa,2.479,0.47243667271609213,5.0,0,10,322.8,9.282649869582151,9,77.82649869582151,89.76835782579249,3.7035908415013,Dry,Medium,3.921576154922181,9.0,72.19088059343747,1.5243928101179045,974.1014396137332
2022-09-21,Ricciardo,35,Ferrari,Suzuka,3.006,0.4299042493890942,20.0,1,0,337.2,8.107439234539303,10,71.07439234539302,85.39710086770529,0.7913475111964652,Wet,Soft,3.4360267532395623,10.0,73.00499050697309,1.6919918139207202,974.7516557820255
2018-01-15,Bottas,31,Mercedes,Singapore,3.911,0.4284149753912444,20.0,1,0,333.8,11.207474653231824,19,87.07474653231823,84.66625186677501,4.804873488135138,Wet,Medium,8.123423613642274,9.0,79.55401311109705,1.8433051426873608,921.8434520445012
2018-05-13,Sainz,30,McLaren,Singapore,2.42,0.45717488173305665,20.0,1,0,354.4,7.499305108950688,9,64.99305108950688,95.1611801126071,9.877884841275907,Wet,Medium,5.678472952470453,8.0,64.23831841863229,1.8091379555374658,892.6327952370962
2013-11-08,Vettel,25,Ferrari,Spa,3.337,0.40493409425693394,1.0,0,25,331.6,12.126253221990613,19,86.26253221990612,96.33637180077976,8.24195236024318,Dry,Hard,2.59463705613783,7.0,55.71461425067247,1.5254391171961996,946.7406794876908
2019-02-22,Sainz,30,Alpine,Monaco,3.459,0.4682458913083973,4.0,0,12,325.3,11.911601469804292,12,84.11601469804292,98.84556136605427,8.760359179074563,Mixed,Medium,5.7340117735336085,9.0,44.72251148417511,1.6821109811393777,948.2031997981222
2015-03-14,Perez,28,AlphaTauri,Singapore,3.45,0.4816951351747091,9.0,0,2,337.2,5.946094191025682,3,59.46094191025682,89.00811310459314,9.819774485675323,Dry,Hard,3.961680022870343,12.0,43.65560558481258,1.6357842115989902,907.941586136926
2015-08-02,Bottas,25,Aston Martin,Abu Dhabi,2.959,0.4544910036105792,20.0,1,0,325.6,9.620736443726825,3,71.20736443726825,93.5398718838008,7.617446424381837,Wet,Hard,6.372686328619326,9.0,54.74621110284947,1.7184994670339124,946.8131907735554
2016-06-05,Sainz,28,Red Bull,Abu Dhabi,2.757,0.4528076000762137,20.0,1,0,341.6,10.111517923475654,4,61.11517923475654,81.0057383320253,3.8805289578246374,Wet,Hard,1.9096635575563077,8.0,38.542019297545906,1.4817466231986027,898.0202828824565
